,,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,status,status,status,status,status,status,status,status,last_update,last_update,last_update,last_update,last_update,last_update,last_update,last_update
,,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std
station_id,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Favart - Italiens,307.0,4.625407166123779,0.0,1.0,5.0,7.0,12.0,3.4810043927062173,307.0,5.14657980456026,0.0,1.0,5.0,9.0,12.0,3.7076162156562735,307.0,9.77198697068404,0.0,2.0,13.0,16.0,17.0,6.542979845202922,307.0,6.98371335504886,0.0,0.0,3.0,15.0,17.0,6.670322175925093,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.824104192,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
20131,Repos - Cimetière du Père Lachaise,307.0,1.8273615635179152,0.0,1.0,2.0,2.0,10.0,1.5401491342635332,307.0,1.260586319218241,0.0,0.0,1.0,1.0,10.0,1.9072900174493383,307.0,3.0879478827361564,0.0,1.0,2.0,4.0,15.0,2.7997580469494006,307.0,29.27687296416938,18.0,28.0,30.0,31.0,33.0,2.662659856225152,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.628664320,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
20132,Réunion - Avron,307.0,0.5830618892508144,0.0,0.0,0.0,1.0,5.0,0.8335919634429548,307.0,0.8306188925081434,0.0,0.0,0.0,1.0,6.0,1.300065587096673,307.0,1.4136807817589576,0.0,0.0,1.0,2.0,9.0,1.7936548847197795,307.0,24.482084690553744,17.0,24.0,25.0,26.0,26.0,1.802912916995195,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.723127040,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17,2023-06-03 21:35:37,
20134,Lieutenant Chauré - Etienne Marey,307.0,0.9706840390879479,0.0,0.0,1.0,1.0,8.0,1.4081185662345634,307.0,0.08794788273615635,0.0,0.0,0.0,0.0,1.0,0.2836814883234329,307.0,1.0586319218241043,0.0,0.0,1.0,1.0,8.0,1.4245107237168146,307.0,18.889250814332247,12.0,19.0,19.0,20.0,20.0,1.414484510466849,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.648208384,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
20136,Henri Chevreau - Couronnes,307.0,1.50814332247557,0.0,0.0,1.0,2.0,14.0,2.0038603607548637,307.0,0.5211726384364821,0.0,0.0,0.0,1.0,3.0,0.6632569121663792,307.0,2.029315960912052,0.0,1.0,1.0,2.0,14.0,2.1938238890238217,307.0,24.4885993485342,13.0,24.0,25.0,26.0,27.0,2.1893310060350633,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.742670848,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
20137,Borrégo - Gambetta,307.0,0.6091205211726385,0.0,0.0,0.0,1.0,6.0,0.880237754833898,307.0,0.035830618892508145,0.0,0.0,0.0,0.0,1.0,0.18617111385653531,307.0,0.6449511400651465,0.0,0.0,0.0,1.0,7.0,0.9467862294475833,307.0,23.830618892508145,18.0,23.0,24.0,24.0,25.0,0.9821814163761124,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.817589504,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
2014,Daunou - Louis le Grand,307.0,4.188925081433225,0.0,1.0,3.0,6.0,13.0,3.224215132378586,307.0,5.954397394136808,0.0,2.0,6.0,10.0,14.0,4.060555341908182,307.0,10.143322475570033,0.0,4.0,13.0,16.0,17.0,5.689600021284942,307.0,6.364820846905538,0.0,1.0,4.0,12.0,17.0,5.546929924331687,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.885993472,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
20140,Paganini - Davout,307.0,4.045602605863192,0.0,2.0,3.0,5.0,11.0,2.3937292557970182,307.0,3.579804560260586,0.0,2.0,4.0,4.0,11.0,2.0807197631878043,307.0,7.625407166123779,0.0,6.0,7.0,9.0,21.0,3.4894433813219763,307.0,12.758957654723128,1.0,11.0,13.0,14.0,19.0,3.125983696912768,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.263843328,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
20142,Mûriers - Père Lachaise,307.0,0.9055374592833876,0.0,0.0,0.0,2.0,6.0,1.1663313051879802,307.0,0.08143322475570032,0.0,0.0,0.0,0.0,2.0,0.29684709968577183,307.0,0.9869706840390879,0.0,0.0,1.0,2.0,6.0,1.2418990869933921,307.0,18.814332247557005,14.0,18.0,19.0,20.0,20.0,1.237244643371499,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.260586240,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
20143,Ramponeau - Belleville,307.0,2.0618892508143323,0.0,1.0,2.0,3.0,10.0,1.648750868264527,307.0,0.8990228013029316,0.0,0.0,1.0,1.0,9.0,1.2652594180258996,307.0,2.960912052117264,0.0,1.0,3.0,4.0,14.0,2.3161347567000803,307.0,39.85667752442997,29.0,38.0,40.0,42.0,43.0,2.2343821147881924,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.530944512,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
2015,Louis le Grand - Italiens,307.0,8.013029315960912,0.0,2.5,8.0,14.0,16.0,5.195507071925885,307.0,9.302931596091206,0.0,2.0,9.0,15.0,26.0,7.480001083840822,307.0,17.315960912052116,0.0,5.0,18.0,29.0,33.0,11.58519900217669,307.0,15.49185667752443,0.0,4.0,15.0,27.0,32.0,11.401285565871724,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.140065024,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
2016,Aboukir - Alexandrie,307.0,3.9218241042345277,0.0,1.0,3.0,6.0,14.0,3.3888146357725497,307.0,2.9055374592833876,1.0,1.0,2.0,4.0,10.0,2.0787287045660836,307.0,6.827361563517916,1.0,4.0,6.0,10.0,17.0,4.100793069665569,307.0,11.882736156351791,2.0,9.0,13.0,15.0,18.0,3.9323438858643818,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.201954304,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
2017,Caire - Dussoubs,307.0,3.47557003257329,0.0,1.0,3.0,5.0,14.0,3.26626987148144,307.0,3.964169381107492,0.0,0.0,2.0,4.0,25.0,6.286359822214565,307.0,7.4397394136807815,0.0,2.0,5.0,9.0,37.0,8.850175431065253,307.0,32.273615635179155,3.0,31.0,35.0,38.0,40.0,8.831208824547252,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.550488576,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
2020,Danielle Casanova - Opéra,307.0,6.521172638436482,0.0,3.0,6.0,10.5,14.0,3.774100064937856,307.0,8.045602605863191,0.0,6.0,8.0,10.0,15.0,3.225390265446591,307.0,14.566775244299674,3.0,10.0,17.0,19.0,20.0,4.829572948106747,307.0,4.456026058631922,0.0,1.0,3.0,8.0,16.0,4.590469080432162,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.231270400,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
20201,Eugène Reisz - Davout,307.0,2.6384364820846904,0.0,0.5,1.0,4.0,13.0,3.1471880017985434,307.0,1.4039087947882736,0.0,0.0,1.0,2.0,7.0,1.5549996421476313,307.0,4.042345276872964,0.0,1.0,2.0,5.0,16.0,4.213443126284429,307.0,14.521172638436482,3.0,13.0,16.0,18.0,20.0,4.1549294991974515,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.804560128,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
20202,Dupont de l'Eure - Gambetta,307.0,1.0423452768729642,0.0,0.0,1.0,1.5,6.0,1.0640432067137888,307.0,0.09120521172638436,0.0,0.0,0.0,0.0,2.0,0.32057064148468034,307.0,1.1335504885993486,0.0,0.0,1.0,2.0,6.0,1.10187663741299,307.0,29.465798045602607,24.0,29.0,30.0,30.0,31.0,1.2710847607005038,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.850162944,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
2021,Cléry - Montmartre,307.0,11.371335504885993,1.0,3.0,10.0,16.0,27.0,8.55311504475229,307.0,11.446254071661238,0.0,2.0,12.0,21.0,26.0,9.050306605173935,307.0,22.81758957654723,2.0,6.0,30.0,39.0,43.0,15.955799344845211,307.0,20.14332247557003,0.0,3.0,12.0,37.0,42.0,16.563769996796648,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.149837312,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
2022,Saint-Fiacre - Poissonière,307.0,6.2117263843648205,0.0,2.0,6.0,10.0,16.0,4.875990861264835,307.0,9.817589576547231,0.0,3.0,10.0,17.0,30.0,7.8502705952876175,307.0,16.02931596091205,0.0,5.0,16.0,29.0,35.0,11.608642283848368,307.0,17.706840390879478,0.0,4.5,18.0,29.0,34.0,11.851424397332309,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.263843584,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21001,Transvaal - Charles de Gaulle,307.0,4.514657980456026,0.0,1.0,3.0,7.0,20.0,4.322264913670557,307.0,15.583061889250814,0.0,13.0,16.0,20.0,24.0,5.930598599173883,307.0,20.09771986970684,0.0,18.0,22.0,25.0,27.0,6.520723225634013,307.0,5.2247557003257326,0.0,1.0,4.0,5.0,25.0,6.358436281816981,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.804560128,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21002,Place Denfert-Rochereau,307.0,8.1628664495114,0.0,5.0,9.0,10.0,16.0,4.017061927311753,307.0,5.954397394136808,0.0,3.0,6.0,8.0,17.0,3.652987658756304,307.0,14.117263843648209,0.0,11.0,16.0,18.0,19.0,4.816155581009176,307.0,5.690553745928339,1.0,2.0,4.0,9.0,20.0,4.749820294455178,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.286644736,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21003,Jean Jaurès - Jean Baptiste Clément,307.0,5.413680781758957,0.0,2.0,6.0,9.0,12.0,3.3986072410345476,307.0,12.925081433224756,0.0,11.0,13.0,17.0,22.0,5.401306085382264,307.0,18.338762214983714,0.0,17.0,20.0,22.0,24.0,5.890828345283905,307.0,4.436482084690554,0.0,0.0,2.0,5.0,22.0,5.657868429499547,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.778501632,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21004,Jean Jaurès - Reine,307.0,8.469055374592834,0.0,4.0,7.0,14.0,20.0,5.52015203744711,307.0,17.60586319218241,7.0,10.0,15.0,26.0,30.0,7.697149426994639,307.0,26.074918566775246,10.0,24.0,28.0,30.0,31.0,5.051783116558514,307.0,4.570032573289902,0.0,0.0,3.0,7.0,21.0,5.011504509617437,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.905537280,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21005,Hôtel de Ville de Boulogne Billancourt,307.0,2.9120521172638436,0.0,1.0,2.0,5.0,10.0,2.1622318165838426,307.0,14.778501628664495,5.0,12.0,17.0,17.0,23.0,4.355500658115032,307.0,17.690553745928337,5.0,15.0,18.0,22.0,25.0,4.902181255819943,307.0,7.368078175895765,1.0,2.0,7.0,11.0,21.0,5.339887873698518,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.625406976,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
21006,Marcelin Berthelot,307.0,2.267100977198697,0.0,1.0,2.0,3.0,9.0,1.9046706608680648,307.0,16.09771986970684,8.0,14.0,15.0,19.0,25.0,3.552164213688485,307.0,18.364820846905538,8.0,15.0,18.0,21.0,27.0,4.120386136303699,307.0,7.801302931596092,0.0,5.0,8.0,11.0,18.0,4.111548965794842,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.625406976,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
21007,Rond-Point Rhin et Danube,307.0,4.45928338762215,0.0,2.0,4.0,6.0,17.0,3.419590352308145,307.0,21.749185667752442,1.0,17.0,24.0,28.0,39.0,10.398857292742631,307.0,26.208469055374593,3.0,25.0,28.0,34.0,42.0,10.922283090544166,307.0,25.752442996742673,8.0,18.0,24.0,28.0,48.0,10.749553215788099,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.351791360,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
21008,Victor Hugo - Galliéni,307.0,5.690553745928339,0.0,4.0,5.0,8.0,14.0,3.094166240692816,307.0,22.293159609120522,11.0,19.0,24.0,26.0,28.0,4.260172614249315,307.0,27.98371335504886,14.0,26.0,30.0,31.0,34.0,4.751648687655632,307.0,5.511400651465798,0.0,2.0,4.0,8.0,20.0,4.885188397474872,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.641693696,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
21009,Le Corbusier - Jean Jaurès,307.0,3.749185667752443,0.0,1.0,2.0,5.0,18.0,4.029988605222759,307.0,32.469055374592834,18.0,26.0,31.0,41.0,43.0,7.899378652254548,307.0,36.21824104234528,21.0,30.0,36.0,43.0,45.0,6.558031011833219,307.0,9.234527687296417,1.0,2.0,9.0,15.0,24.0,6.623170361858795,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.918566912,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
2101,Bachaumont - Montmartre,307.0,2.8729641693811074,0.0,0.0,2.0,4.0,11.0,3.1059954687109808,307.0,8.651465798045603,0.0,2.0,4.0,19.0,32.0,9.114684489032559,307.0,11.52442996742671,0.0,3.0,7.0,22.0,32.0,10.30587223545286,307.0,20.49185667752443,1.0,9.0,24.0,30.0,33.0,10.394934921954976,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.892507904,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21010,Silly - Galliéni,307.0,2.9348534201954397,0.0,1.0,2.0,4.0,8.0,2.2871458570136283,307.0,9.501628664495113,0.0,8.0,10.0,13.0,15.0,3.4502766705714176,307.0,12.436482084690553,1.0,10.0,12.0,15.0,22.0,4.886125281198475,307.0,11.64169381107492,2.0,9.0,12.0,14.0,23.0,4.692709656372729,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.514658048,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
21011,Silly - Louis Blériot,307.0,3.026058631921824,0.0,2.0,3.0,4.0,10.0,1.668422145042256,307.0,13.566775244299674,4.0,12.0,14.0,16.5,20.0,3.760554257704147,307.0,16.592833876221498,5.0,14.0,18.0,20.0,23.0,4.303101265946741,307.0,5.824104234527687,0.0,2.0,5.0,8.0,18.0,4.488366090130605,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.247556864,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21013,Pierre Grenier - Pont de Billancourt,307.0,1.6026058631921825,0.0,0.0,1.0,3.0,8.0,1.7540968993712438,307.0,5.879478827361564,0.0,4.0,7.0,7.5,11.0,2.502639597754659,307.0,7.482084690553746,0.0,5.0,8.0,10.0,14.0,3.1729305776080907,307.0,12.77198697068404,6.0,10.0,13.0,15.0,21.0,3.2388769375854873,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.739413760,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21014,Hameau Fleuri - Marché,307.0,2.1042345276872965,0.0,1.0,1.0,3.0,10.0,2.180322347633087,307.0,9.084690553745927,0.0,4.0,8.0,15.5,20.0,5.396015852194348,307.0,11.188925081433224,1.0,5.0,10.0,16.0,22.0,6.0496427662254595,307.0,9.73615635179153,0.0,4.0,10.0,16.0,20.0,6.3692553674867325,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.791530752,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21015,Nationale - Place Jules Guesde,307.0,3.1433224755700326,0.0,1.0,3.0,5.0,9.0,2.4034927002958737,307.0,8.729641693811075,1.0,4.0,8.0,13.0,23.0,4.96476482227287,307.0,11.872964169381108,3.0,7.0,11.0,17.0,23.0,5.781999790482817,307.0,10.82084690553746,0.0,5.0,12.0,16.0,20.0,6.049670919534006,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.628664320,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
21016,Point du Jour - Jean Jaurès,307.0,3.1172638436482085,0.0,1.0,1.0,5.0,15.0,3.545123918862876,307.0,8.439739413680782,1.0,6.0,7.0,12.0,21.0,4.075927729974788,307.0,11.55700325732899,1.0,8.0,11.0,14.0,26.0,4.459605350148634,307.0,13.146579804560261,0.0,10.0,13.0,17.0,23.0,4.436333905994133,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.342019584,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21017,Place Marcel Sembat,307.0,3.3355048859934855,0.0,1.0,2.0,6.0,14.0,3.198469301354646,307.0,26.622149837133552,2.0,9.0,20.0,44.0,55.0,18.9984665171592,307.0,29.957654723127035,4.0,10.0,23.0,52.0,56.0,20.144611948611292,307.0,25.710097719869708,0.0,4.0,31.0,46.0,52.0,19.952328700646824,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.918566656,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21019,Edouard Vaillant - Paul-Adolphe Souriau,307.0,4.254071661237785,0.0,2.0,4.0,6.5,10.0,3.0196428880446233,307.0,9.824104234527688,0.0,7.0,9.0,15.0,18.0,4.229719635891956,307.0,14.078175895765472,0.0,10.0,13.0,20.0,27.0,6.619471124565736,307.0,13.853420195439739,1.0,8.0,15.0,18.0,28.0,6.5390740856808,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.758957824,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
2102,Saint-Marc - Feydeau,307.0,4.495114006514658,0.0,1.0,4.0,8.0,16.0,3.7244742011719363,307.0,7.993485342019544,0.0,1.0,2.0,17.0,28.0,9.310895116907526,307.0,12.488599348534201,0.0,2.5,6.0,25.0,37.0,12.522490890279128,307.0,24.094462540716613,0.0,12.0,31.0,33.0,37.0,12.230928943915444,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.241042432,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21021,Enfants du Paradis - Peupliers,307.0,16.47231270358306,0.0,6.0,17.0,25.0,41.0,11.648236795795171,307.0,14.003257328990228,1.0,4.0,8.0,25.0,45.0,12.839252103759476,307.0,30.47557003257329,1.0,10.0,24.0,56.0,77.0,23.067148837137513,307.0,17.156351791530945,0.0,3.0,14.0,30.0,39.0,12.90798191448208,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.387622144,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
21022,Dôme - République,307.0,2.807817589576547,0.0,1.0,2.0,4.0,8.0,1.9332498610994984,307.0,8.811074918566776,1.0,5.0,8.0,13.0,21.0,5.0942240601896005,307.0,11.618892508143322,2.0,7.0,10.0,16.0,23.0,6.172998980763913,307.0,11.019543973941367,0.0,7.0,12.0,16.0,20.0,5.950197101188717,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.293159680,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21023,Ancienne Mairie - André Morizet,307.0,5.579804560260587,0.0,3.0,4.0,9.0,14.0,3.625794836580332,307.0,11.657980456026058,0.0,6.0,12.0,17.5,21.0,6.121078963125651,307.0,17.237785016286644,5.0,14.0,19.0,21.0,25.0,4.7779592321637905,307.0,7.631921824104235,0.0,4.0,6.0,11.0,20.0,4.7490649805984955,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.319218176,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21024,Billancourt - Général Leclerc,307.0,4.938110749185668,1.0,3.0,4.0,6.0,11.0,2.873034482567401,307.0,7.592833876221499,0.0,5.0,8.0,10.0,17.0,3.512863492474074,307.0,12.530944625407166,2.0,8.0,14.0,16.5,22.0,5.035318406785012,307.0,9.221498371335505,0.0,5.0,8.0,14.0,20.0,5.168702353788247,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.814332160,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21026,Sèvres - Général Leclerc,307.0,4.407166123778501,0.0,3.0,4.0,6.0,14.0,2.632193991877269,307.0,17.749185667752442,5.0,13.0,17.0,23.0,26.0,4.9512945743660675,307.0,22.156351791530945,7.0,17.0,23.0,27.0,30.0,5.456451213902172,307.0,7.302931596091205,0.0,3.0,7.0,12.0,22.0,5.210856992217771,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.130292992,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21027,Fief - République,307.0,4.41042345276873,0.0,1.0,3.0,6.0,14.0,3.900011163446039,307.0,9.159609120521173,0.0,4.0,7.0,14.0,22.0,6.424315317424442,307.0,13.570032573289902,1.0,9.0,11.0,22.0,24.0,6.197523303463629,307.0,10.64169381107492,0.0,3.0,13.0,16.0,24.0,6.219983166028709,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.332247296,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21028,Pierre Lefaucheux - Traversière,307.0,3.452768729641694,0.0,2.0,4.0,5.0,11.0,2.2390365769108063,307.0,18.55700325732899,2.0,17.0,21.0,22.0,29.0,6.277814563689165,307.0,22.009771986970684,2.0,19.0,23.0,27.0,33.0,7.2330420751063285,307.0,10.719869706840392,0.0,5.0,10.0,13.0,32.0,8.05859034908344,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.980455936,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
21029,Cours de l'Ile Seguin - Parc Billancourt,307.0,5.1042345276872965,0.0,2.0,5.0,8.0,12.0,3.211837019971006,307.0,14.410423452768729,3.0,11.0,16.0,17.0,23.0,4.708595479410948,307.0,19.514657980456025,6.0,16.0,20.0,25.0,27.0,5.717958191467683,307.0,7.811074918566775,1.0,2.0,7.0,11.5,21.0,5.832364722180772,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.960912128,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
